player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,4,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,61,1,0,0,61,8,3,3.67852813462378,0,1,0.162162162162162,0.220216606498195,0.39739486779198,0,12.1,17.1
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,5,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,2,0,0,0,24,0,0,-1.62492178974208,0,0.0833333333333333,0.0909090909090909,0.135593220338983,0.231278890600925,0,0.2,1.2
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,6,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,29,0,0,0,18,24,2,-2.80549637990771,0,1.61111111111111,0.127272727272727,0.0636042402826855,0.235432059106971,0,2.9,7.9
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,7,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,63,0,0,0,80,30,3,0.0697211736696772,0,0.7875,0.176470588235294,0.249221183800623,0.439160711013377,0,6.3,11.3
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,9,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-0.566809108946472,0,5,8,36,0,0,0,40,24,2,0.526242478544628,0,0.9,0.186046511627907,0.16597510373444,0.395252340055968,0,3.6,8.6
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,10,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,23,0,0,0,13,10,1,2.1437861348968,0,1.76923076923077,0.0571428571428571,0.0659898477157361,0.131907179115301,0,2.3,4.3
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,12,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,18,0,0,0,7,11,1,-1.44358634296805,1,2.57142857142857,0.0851063829787234,0.0397727272727273,0.155500483558994,0,3.8,7.8
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,13,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,80,0,0,0,37,63,4,4.81841276487103,0,2.16216216216216,0.133333333333333,0.101369863013699,0.270958904109589,0,8,13
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,14,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,28,0,0,0,30,29,2,-0.965403243388664,0,0.933333333333333,0.166666666666667,0.12,0.334,0,2.8,7.8
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,15,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,42,0,0,0,23,31,2,0.6486438033171,0,1.82608695652174,0.157894736842105,0.0766666666666667,0.290508771929825,0,4.2,8.2
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,17,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,15,1,0,0,9,6,2,2.07290815387387,0,1.66666666666667,0.0967741935483871,0.0471204188481675,0.178145583516298,0,7.5,10.5
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,18,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,8,1,0,0,9,7,2,-0.36678337038029,0,0.888888888888889,0.113636363636364,0.032258064516129,0.193035190615836,0,6.8,9.8
00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2022,19,POST,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,8,109,1,0,0,47,75,5,11.113065278565,0,2.31914893617021,0.19047619047619,0.200854700854701,0.426312576312576,0,16.9,22.9
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,1,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,27,82,0,0,0,2,-6.06111837804201,0,7,9,63,0,0,0,4,62,3,1.34711234938004,0,15.75,0.169811320754717,0.010752688172043,0.262243862852506,0,14.5,21.5
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,2,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,57,0,0,0,2,-3.78294237010414,0,3,4,26,0,0,0,-3,33,1,-0.167251810780726,0,-8.66666666666667,0.114285714285714,-0.0155440414507772,0.160547742413027,0,8.3,11.3
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,3,REG,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,24,0,0,0,2,-3.46592669346137,0,3,7,14,0,0,0,-19,28,0,-1.39174141723197,0,-0.736842105263158,0.2,-0.0669014084507042,0.253169014084507,0,3.8,6.8
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,4,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,61,1,0,0,4,-8.37179615054835,0,4,4,13,0,0,0,-6,19,0,-0.670407463796437,0,-2.16666666666667,0.125,-0.0184615384615385,0.174576923076923,0,13.4,17.4
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,5,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,78,0,0,0,4,3.33573793745018,0,3,3,10,0,0,0,-6,16,0,-1.00072928791633,0,-1.66666666666667,0.0882352941176471,-0.0521739130434783,0.0958312020460358,0,8.8,11.8
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,6,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,45,0,0,0,5,2.31283538113348,0,4,6,23,1,0,0,1,31,2,2.11950023844838,0,23,0.166666666666667,0.0045662100456621,0.253196347031964,0,12.8,16.8
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,7,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,17,58,1,0,0,3,-1.2492409456172,0,3,3,33,0,0,0,8,25,1,2.2282381124096,0,4.125,0.0714285714285714,0.0220385674931129,0.122569854388036,0,15.1,18.1
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,8,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,27,0,0,0,1,-0.631986247259192,0,7,9,32,0,0,0,-23,48,1,-2.07082207495114,0,-1.39130434782609,0.264705882352941,-0.116751269035533,0.315332935204539,0,5.9,12.9
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,9,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,153,4,0,0,12,11.2668340982927,0,4,5,58,1,0,0,10,48,3,6.181428260752,0,5.8,0.166666666666667,0.0571428571428571,0.29,0,51.1,55.1
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,11,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,20,0,0,0,1,-1.51451846770942,0,3,3,42,0,0,0,15,27,1,4.06543446006253,0,2.8,0.0810810810810811,0.0506756756756757,0.157094594594595,0,6.2,9.2
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,14,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,96,0,0,0,4,1.18277667206712,0,2,2,10,0,0,0,4,6,0,0.216604867950082,0,2.5,0.0625,0.0176211453744493,0.106084801762115,0,10.6,12.6
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,15,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,21,0,0,0,1,-4.2903021008533,0,5,6,33,0,0,0,-6,37,2,0.559953750227578,0,-5.5,0.157894736842105,-0.0287081339712919,0.216746411483254,0,5.4,10.4
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,16,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,65,0,0,0,4,1.48016787285451,0,7,9,43,0,0,0,10,43,2,-0.886388781192033,0,4.3,0.183673469387755,0.03003003003003,0.296531225102654,0,10.8,17.8
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,18,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,27,1,0,0,2,-1.80575797788333,0,5,5,41,0,0,0,-4,45,1,0.800194384471979,0,-10.25,0.125,-0.0116959064327485,0.179312865497076,0,12.8,17.8
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,19,POST,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,39,0,0,0,2,-0.440363103116397,0,3,4,17,0,0,0,-3,16,0,-0.0366099639795721,0,-5.66666666666667,0.125,-0.0153846153846154,0.176730769230769,0,5.6,8.6
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,20,POST,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,105,1,0,0,8,3.00718910287396,0,2,3,18,0,0,0,-6,24,1,0.413350633927621,0,-3,0.09375,-0.0297029702970297,0.119832920792079,0,18.3,20.3
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2022,21,POST,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,19,0,0,0,1,-1.69658452010481,0,3,3,15,0,0,0,-7,22,0,0.272716922394466,0,-2.14285714285714,0.0810810810810811,-0.0230263157894737,0.10550320056899,0,3.4,6.4
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,1,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,39,0,0,0,1,-1.48391094373073,0,3,4,7,0,0,0,-3,14,1,-2.25040381355211,0,-2.33333333333333,0.125,-0.0102040816326531,0.180357142857143,0,4.6,7.6
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,3,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,61,0,1,1,3,-9.8943285686546,0,2,7,12,0,0,0,26,8,0,-2.50290217623115,0,0.461538461538462,0.17948717948718,0.0562770562770563,0.308624708624709,0,5.3,7.3
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,5,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,23,103,0,0,0,6,-0.119079150434118,0,6,6,91,0,1,1,5,86,2,2.03147849341622,0,18.2,0.24,0.025,0.3775,0,17.4,23.4
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,6,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,19,99,0,0,0,3,-1.24360333534423,0,6,9,25,0,0,0,14,29,1,-3.90388838425567,0,1.78571428571429,0.290322580645161,0.053639846743295,0.473031763688049,0,12.4,18.4
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,7,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,49,0,0,0,3,-1.83173466083827,0,7,9,56,0,0,0,16,48,3,1.67577984720306,0,3.5,0.195652173913043,0.0432432432432432,0.323748531139836,0,10.5,17.5
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,8,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,18,62,1,0,0,4,-1.20736463292269,0,9,10,96,2,0,0,1,89,3,6.05593802331714,0,96,0.333333333333333,0.00628930817610063,0.504402515723271,0,33.8,42.8
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,9,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,30,0,0,0,1,-2.7364199020667,0,3,4,32,0,0,0,10,24,1,0.883938739658333,0,3.2,0.142857142857143,0.0515463917525773,0.250368188512518,0,6.2,9.2
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,10,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,26,0,0,0,1,-3.29805801599287,0,3,4,19,0,0,0,5,18,0,-1.78377930028364,0,3.8,0.142857142857143,0.0185185185185185,0.227248677248677,0,4.5,7.5
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,11,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,42,0,0,0,2,-2.84337145776954,0,4,5,47,0,0,0,6,37,3,2.8095962756779,0,7.83333333333333,0.185185185185185,0.0269058295964126,0.296611858495267,0,8.9,12.9
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,12,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,13,0,1,1,2,-6.76425000475138,0,6,7,37,0,1,1,1,39,1,-5.15133602038259,0,37,0.233333333333333,0.0040650406504065,0.352845528455285,0,1,7
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,13,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,26,0,0,0,0,-4.45288286922732,0,2,3,11,0,0,0,-6,9,0,-0.915024301434103,0,-1.83333333333333,0.107142857142857,-0.029126213592233,0.140325936199723,0,3.7,5.7
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,15,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,21,91,0,0,0,3,-2.75631150760455,0,2,2,13,0,0,0,7,6,1,1.18341788684484,0,1.85714285714286,0.105263157894737,0.0346534653465347,0.18215216258468,0,10.4,12.4
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,16,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,76,1,0,0,3,-0.567818636540324,0,2,4,34,0,0,0,3,32,1,-0.0379424011334777,0,11.3333333333333,0.285714285714286,0.0340909090909091,0.452435064935065,0,17,19
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,17,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,73,0,0,0,3,1.25687781753368,0,1,1,7,0,0,0,-5,12,0,0.375215417705476,0,-1.4,0.0434782608695652,-0.032258064516129,0.0426367461430575,0,8,9
00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2022,18,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,23,107,0,0,0,5,-3.10798228328349,0,1,2,3,0,0,0,-7,10,0,-1.87117629007358,0,-0.428571428571429,0.08,-0.0297872340425532,0.0991489361702128,0,11,12
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,1,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,15,128,1,0,0,116,57,6,7.19957007839023,0,1.10344827586207,0.365853658536585,0.485355648535565,0.888529441779773,0,18.8,31.8
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,2,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,14,108,2,1,1,109,37,8,-3.6456271618021,0,0.990825688073395,0.4,0.437751004016064,0.906425702811245,0,20.8,31.8
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,3,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,20,1,0,0,1,2.42099330143537,0,4,6,44,0,0,0,101,17,3,3.69756940903608,0,0.435643564356436,0.24,0.459090909090909,0.681363636363636,0,12.4,16.4
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,4,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,19,122,0,0,0,98,58,9,-1.36962155380638,0,1.24489795918367,0.395833333333333,0.387351778656126,0.864896245059289,0,12.2,26.2
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,5,REG,DAL,0,1,0,0,0,0,0,0,0,25,0,0,-0.467520276433788,0,0,,1,4,0,0,0,0,-0.294894686434418,0,7,10,125,1,0,0,77,89,3,6.10690874338616,0,1.62337662337662,0.238095238095238,0.226470588235294,0.515672268907563,0,18.9,25.9
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,6,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,17,0,0,0,2,0.498795179417357,0,7,8,80,0,0,0,37,50,5,-2.0639666201314,0,2.16216216216216,0.258064516129032,0.253424657534247,0.564494034467521,0,9.7,16.7
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,8,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,0,0,0,1,0.655945330159739,0,8,12,79,1,0,0,92,25,6,3.84675177064491,0,0.858695652173913,0.375,0.666666666666667,1.02916666666667,0,14.9,22.9
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,9,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,1,0,0,0,0,-1.97010221867822,0,8,9,127,1,1,0,64,75,2,6.61483476101421,0,1.984375,0.346153846153846,0.262295081967213,0.702837326607818,0,18.8,26.8
00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2022,10,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,-1,0,0,0,19,5,0,-4.04435194749385,0,-0.0526315789473684,0.135135135135135,0.0778688524590164,0.257210899424014,0,-0.1,2.9
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,1,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,35,0,0,0,0,35,1,2.2062776972889,0,0,0.111111111111111,0,0.166666666666667,0,3.5,6.5
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,4,REG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,10,59,0,0,0,58,29,4,1.38342036440736,0,1.01724137931034,0.192307692307692,0.177914110429448,0.413001415762152,0,5.9,12.9
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,5,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.639690681709908,0,6,6,61,0,0,0,37,24,4,5.59710163855925,0,1.64864864864865,0.12,0.106936416184971,0.25485549132948,0,6.3,12.3
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,6,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,12,95,0,0,0,135,14,4,3.03132528421702,0,0.703703703703704,0.324324324324324,0.483870967741936,0.825196163905842,0,9.5,15.5
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,7,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.418745254632086,0,7,13,43,0,0,0,69,37,2,-4.3873783239234,0,0.623188405797102,0.270833333333333,0.192200557103064,0.540790389972145,0,4.5,11.5
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,8,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,11,75,0,0,0,18,61,2,-0.270256871765014,0,4.16666666666667,0.261904761904762,0.0614334470989761,0.435860555826426,0,7.5,13.5
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,9,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-0.449318564031273,0,7,10,36,0,0,0,43,10,2,-0.910290191008244,0,0.837209302325582,0.181818181818182,0.156363636363636,0.382181818181818,0,3.7,10.7
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,10,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,8,71,1,0,0,64,22,5,5.87198524320097,0,1.109375,0.275862068965517,0.245210727969349,0.58544061302682,0,13.1,19.1
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,12,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,13,110,1,0,0,93,50,6,6.11267017462524,0,1.18279569892473,0.30952380952381,0.270348837209302,0.653529900332226,0,17,29
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,13,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,63,0,0,0,62,35,5,-2.58172061096411,0,1.01612903225806,0.245283018867925,0.200647249190939,0.508377602735544,0,6.3,14.3
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,14,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,54,0,0,0,58,16,3,0.671306106552947,0,0.931034482758621,0.176470588235294,0.172619047619048,0.385539215686274,0,5.4,10.4
00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2022,15,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,8,83,1,0,0,55,28,4,6.29072912153788,0,1.50909090909091,0.19047619047619,0.17741935483871,0.409907834101382,0,14.3,22.3
